1.073548308704427882e+03	1.530978448546759224e+10
1.073125154478335617e+03	2.099208669727264023e+10
1.072702000252243351e+03	1.817760100111344910e+10
1.072278846026151086e+03	1.066263770634004784e+10
1.071855691800058821e+03	2.899131976289720917e+10
1.071432537573966329e+03	2.250337146541739273e+10
1.071009383347874063e+03	2.915362680726215363e+10
1.070586229121781798e+03	3.733775909692398834e+10
1.070163074895689533e+03	3.187483835505586624e+10
1.069739920669597268e+03	4.620916592326729584e+10
1.069316766443505003e+03	3.327344075921079636e+10
1.068893612217412738e+03	3.971084340741451263e+10
1.068470457991320473e+03	3.725763049677985382e+10
1.068047303765227980e+03	4.058693914757386780e+10
1.067624149539135715e+03	3.560689052230063629e+10
1.067200995313043450e+03	2.308842950833046722e+10
1.066777841086951184e+03	1.944191271725699997e+10
1.066354686860858919e+03	9.203953799735549927e+09
1.065931532634766654e+03	1.907231355317358017e+10
1.065508378408674389e+03	3.602269891126334381e+10
1.065085224182582124e+03	1.235672962319512177e+10
1.064662069956489631e+03	1.477735798165199280e+10
1.064238915730397366e+03	2.009750891039305878e+10
1.063815761504305101e+03	3.442677588239363861e+10
1.063392607278212836e+03	1.718353384956681824e+10
1.062969453052120571e+03	3.383744886425792694e+10
1.062546298826028305e+03	2.607168684525225449e+10
1.062123144599936040e+03	1.796949527760855484e+10
1.061699990373843775e+03	3.222067778471276093e+10
1.061276836147751283e+03	6.049385535055025482e+10
1.060853681921659017e+03	5.319245259090544891e+10
1.060430527695566752e+03	5.623021426265255737e+10
1.060007373469474487e+03	8.316635502273411560e+10
1.059584219243382222e+03	7.626561849399290466e+10
1.059161065017289957e+03	8.426943160076005554e+10
1.058737910791197692e+03	5.844178981649008179e+10
1.058314756565105426e+03	6.979470177581291199e+10
1.057891602339012934e+03	1.054415959304454346e+11
1.057468448112920669e+03	5.134084252677680206e+10
1.057045293886828404e+03	4.324967551462136078e+10
1.056622139660736138e+03	3.823401198414182281e+10
1.056198985434643873e+03	3.590671495368501282e+10
1.055775831208551608e+03	2.669965518452096176e+10
1.055352676982459343e+03	1.282323017149067116e+10
1.054929522756367078e+03	8.496450681414318085e+09
1.054506368530274813e+03	3.544250947857177734e+10
1.054083214304182320e+03	3.689340564640498352e+10
1.053660060078090055e+03	3.529166193590925598e+10
1.053236905851997790e+03	3.419110018642049408e+10
1.052813751625905525e+03	6.169826271203898621e+10
1.052390597399813259e+03	5.598873282398560333e+10
1.051967443173720994e+03	4.792627493621636963e+10
1.051544288947628729e+03	4.005333115543894958e+10
1.051121134721536464e+03	5.474309021660602570e+10
1.050697980495443971e+03	3.811929292233916473e+10
1.050274826269351706e+03	5.486121507386847687e+10
1.049851672043259441e+03	2.240531361358159256e+10
1.049428517817167176e+03	2.235098928064797211e+10
1.049005363591074911e+03	1.429016294435899353e+10
1.048582209364982646e+03	2.208339875637086487e+10
1.048159055138890380e+03	2.796801727370687485e+10
1.047735900912798115e+03	1.814275482260549927e+10
1.047312746686705623e+03	2.686861863629587173e+10
1.046889592460613358e+03	1.986178550383913803e+10
1.046466438234521092e+03	1.704234350475024414e+10
1.046043284008428827e+03	2.760011802556342316e+10
1.045620129782336562e+03	1.143218756045862961e+10
1.045196975556244297e+03	3.473656860213550568e+10
1.044773821330152032e+03	2.301251253776237488e+10
1.044350667104059767e+03	2.132232619047437668e+10
1.043927512877967274e+03	1.776150111920139313e+10
1.043504358651875009e+03	1.692551314094741821e+10
1.043081204425782744e+03	2.827178045542869186e+10
1.042658050199690479e+03	2.978675118869057465e+10
1.042234895973598213e+03	3.230432410139390945e+10
1.041811741747505948e+03	9.022237177504415512e+09
1.041388587521413683e+03	1.964828106790462494e+10
1.040965433295321418e+03	8.458615436859382629e+09
1.040542279069229153e+03	1.238025280958390617e+10
1.040119124843136660e+03	1.353081331522902870e+10
1.039695970617044395e+03	3.554058044298320007e+10
1.039272816390952130e+03	3.303866754060590363e+10
1.038849662164859865e+03	2.636899998323513794e+10
1.038426507938767600e+03	2.178009692746395874e+10
1.038003353712675334e+03	2.954986595255055237e+10
1.037580199486583069e+03	2.231891018112098312e+10
1.037157045260490804e+03	3.204844327519825363e+10
1.036733891034398312e+03	2.319482879606798935e+10
1.036310736808306046e+03	3.130059719614869690e+10
1.035887582582213781e+03	2.895720731482809448e+10
1.035464428356121516e+03	2.367978727661560059e+10
1.035041274130029251e+03	2.042553576065882874e+10
1.034618119903936986e+03	2.248431365723220825e+10
1.034194965677844721e+03	3.335349745287284088e+10
1.033771811451752455e+03	2.408346552821237183e+10
1.033348657225659963e+03	2.574437848963243484e+10
1.032925502999567698e+03	1.899550609287002563e+10
1.032502348773475433e+03	1.382362360660787010e+10
1.032079194547383167e+03	1.981857560994541168e+10
1.031656040321290902e+03	2.109213001084888840e+10
1.031232886095198637e+03	3.848364027108414459e+10
1.030809731869106372e+03	1.080867606425899315e+10
1.030386577643014107e+03	3.356092358332035446e+10
1.029963423416921614e+03	3.147520443986505127e+10
1.029540269190829349e+03	1.849144072197562408e+10
1.029117114964737084e+03	5.023730004400886536e+10
1.028693960738644819e+03	4.558841006360171509e+10
1.028270806512552554e+03	2.656702904590290070e+10
1.027847652286460288e+03	2.184133258887557220e+10
1.027424498060368023e+03	5.549949125581510925e+10
1.027001343834275758e+03	4.339632026281136322e+10
1.026578189608183266e+03	1.303020465821099663e+10
1.026155035382091000e+03	5.620675350935418701e+10
1.025731881155998735e+03	1.970779404031155777e+10
1.025308726929906470e+03	8.678762977411155701e+10
1.024885572703814205e+03	9.213002750606401062e+10
1.024462418477721940e+03	1.457469343206483154e+11
1.024039264251629675e+03	9.450149059528184509e+10
1.023616110025537296e+03	5.660253958644921112e+10
1.023192955799445031e+03	1.830026677211042480e+11
1.022769801573352765e+03	1.094513532209215698e+11
1.022346647347260387e+03	2.222888205188145752e+11
1.021923493121168121e+03	1.197485151310054474e+11
1.021500338895075856e+03	1.205076332570349426e+11
1.021077184668983591e+03	6.737869400571387482e+10
1.020654030442891326e+03	1.259382918657453308e+11
1.020230876216798947e+03	4.821156223824008942e+10
1.019807721990706682e+03	7.270113027362988281e+10
1.019384567764614417e+03	1.561543109537958374e+11
1.018961413538522152e+03	8.152355444259477234e+10
1.018538259312429773e+03	1.390621858391003418e+11
1.018115105086337508e+03	1.171014199511687469e+11
1.017691950860245242e+03	1.814490596552548828e+11
1.017268796634152977e+03	1.739228300590824585e+11
1.016845642408060598e+03	1.184192231050814514e+11
1.016422488181968333e+03	2.022802959475342712e+11
1.015999333955876068e+03	1.635758461097539062e+11
1.015576179729783803e+03	9.495143497076040649e+10
1.015153025503691424e+03	1.402028187693491516e+11
1.014729871277599159e+03	5.003128928509960175e+10
1.014306717051506894e+03	5.493465420568772888e+10
1.013883562825414629e+03	6.206482720992739105e+10
1.013460408599322250e+03	3.419759753719250488e+10
1.013037254373229985e+03	1.003175668336938019e+11
1.012614100147137719e+03	1.434556017995863953e+11
1.012190945921045454e+03	1.866203351631253357e+11
1.011767791694953075e+03	2.132085087590356140e+11
1.011344637468860810e+03	2.081285803616197510e+11
1.010921483242768545e+03	1.860378302726199951e+11
1.010498329016676280e+03	1.572999022802746887e+11
1.010075174790583901e+03	2.166287108342084045e+11
1.009652020564491636e+03	6.771191641637399292e+10
1.009228866338399371e+03	2.466458237430736694e+11
1.008805712112307106e+03	2.241815914748345642e+11
1.008382557886214727e+03	2.091663849665984802e+11
